2025-06-21 06:10:12,555 - result - CRITICAL - LLM: gpt-4.1-nano
2025-06-21 06:10:12,555 - result - CRITICAL - Mode: Solo
2025-06-21 06:10:12,555 - result - CRITICAL - Datapoints: 500

2025-06-21 06:10:12,556 - result - CRITICAL - ESSAY SET 1:

2025-06-21 06:15:42,989 - result - CRITICAL - 
                                                  essay  score  y_pred  diff
861   "The author concludes the story with that para...      1       3     2
901   I think the author used this paragraph for the...      1       2     1
810   "I beleive the author ends the story with this...      2       2     0
302   "The author concludes the story with that para...      3       4     1
266   "This paragraph represents an action that Saen...      3       3     0
1051  "Saeng concluded the story with that paragraph...      1       2     1
699   The resoned the author concludes the story wit...      1       0    -1
646   "The author concludes the story with optimism ...      3       4     1
906   I really do not know why the author concludes ...      0       0     0
862   The Author ends the story off with that paragr...      0       2     2
552   "The author concluded the story like that beca...      2       2     0
410   The author concludes the story with this parag...      0       0     0
618   The author concludes the story with this to sh...      2       3     1
622   "The author closes the story with this paragra...      2       5     3
397   The author ends the story this way to show tha...      0       2     2
77    The author ends the story with this paragraph ...      2       4     2
255   I think the reason why the author concludes th...      2       2     0
611   "The author of “Winter Hibiscus” included the ...      3       4     1
44    "The author ends with this paragraph because i...      2       4     2
761   "The author concludes the story with that para...      1       2     1
1061  There was a specific reason as to why the auth...      2       4     2
486   "The author concludes the story with this para...      1       2     1
253   "The author concludes the story with this para...      2       4     2
424   "I think the author concludes the story with t...      3       2    -1
482   "The author concludes this story this way to g...      2       4     2
421   "I think that the author concludes the story w...      1       1     0
428   The author might of concluded the story with t...      1       2     1
332   "The author concluded the story with that spec...      2       3     1
898   The author concludes this story because it sho...      2       4     2
380   She will try gardning again after the geese an...      0       2     2
100   The author ends the story this way to wrap eve...      1       2     1
93    "Minfong Ho concluded “Winter Hibiscus” with t...      3       5     2
912   The reason why the author concludes the story ...      1       2     1
1006  "I thinks that the author concludes the story ...      3       3     0
402   The author concludes the story with this becau...      0       2     2
910   The author most likely concludes the story wit...      1       3     2
574   she said it because she didn’t do what she was...      1       2     1
1057  "Since it is getting close to winter the geese...      2       3     1
535   "The author concludes the story with the parag...      2       3     1
963   In the story “Winter @CAPS1” the author was tr...      0       0     0
837   "The author concludes the story with this para...      2       3     1
142   "The author concludes the story with this para...      2       0    -2
108   "In the story, “Winter Hibiscus,” by Minfong H...      2       3     1
207   "After reading the quote ""when they come back...      1       3     2
