2025-06-20 04:51:43,042 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-20 04:51:43,042 - result - CRITICAL - Mode: Solo
2025-06-20 04:51:43,042 - result - CRITICAL - Datapoints: 500

2025-06-20 04:51:43,043 - result - CRITICAL - ESSAY SET 1:

2025-06-20 04:57:56,476 - result - CRITICAL - 
                                                  essay  score  y_pred  diff
407  "@NUM1)I heard one true story about one normal...     25      36    11
12   " Laughing makes you live longer. That's what ...     31      60    29
47   "One day i was going to my friend @ORGANIZATIO...     40      60    20
390  " One day my brother and I were at the mall lo...     35      52    17
32   " Being with family and friends during a memor...     43      96    53
408  " I always wished that I could go back in time...     42      76    34
123  " Laugh @CAPS1 @CAPS2                         ...     36      76    40
373  " It has been said that ""Laughter is the spar...     45      88    43
237  "I tend to always get myself into awkward situ...     36      52    16
81   " A great day for an adventure @CAPS5 my siste...     28      36     8
52   " In the @DATE1, a primary group of friends wo...     32      72    40
160  " Laughter is something everyone needs in thei...     30      76    46
325  " Laughter is an amazing thing. Laughter is bi...     42      88    46
56   " Laughter. Something everyone does. Its natur...     40      88    48
240  " I have heard people say that a smile makes a...     40     100    60
363  " It was the first day of sophomore year. I ha...     31      76    45
333  "                            Whats Laughter!Ho...     27      37    10
371  " High school years are tough for many teenage...     37      76    39
46   " It's the first day of high school and your g...     36      52    16
294  "Friends are'nt always what we want them to be...     36      62    26
78   "                  Laughter I have many friend...     40      76    36
427  "Laughter I've always been one who laughs a lo...     45      76    31
252  "@CAPS1 @CAPS2   @CAPS3 in to the school's off...     39      76    37
202  " My @CAPS1, my friend, and myself were drivin...     45      88    43
356  "                               Sound @CAPS1  ...     40      52    12
248  " Isnt it funny how just a laugh can change a ...     36      60    24
335  "Benefits of laughter Laughter has always been...     37      76    39
136  " The new trimester had started and leadership...     44      88    44
375  "  One stormy winter night my girlfriend and I...     30      52    22
87   " Everyone in life has siblings that they grew...     43      88    45
175  " @CAPS11 was @DATE1, hot and dry hadn't seen ...     40      36    -4
355  "                                   Laughter. ...     35      36     1
90   " Laughter is important in many ways. It can h...     40      76    36
220  " When I think of laughter, I think back to th...     50      88    38
230  " laughter is the best medicine,well that is w...     27      20    -7
415  " To me laughter shows the importance of life....     36      76    40
318  "Laughter is such a marvelous element to have ...     32      62    30
377  " Bright blue waves of morning light streamed ...     44      96    52
55   "All Of us now how to laugh and all of us prob...     32      52    20
217  " Have you ever been laughing at something tha...     40      88    48
417  " Laughter, one of the most joyous things ther...     46      76    30
29   "   Humor is a huge part of who i am,and i lov...     34      52    18
283  "One thing that people in the world love to do...     40      52    12
419  " My dad and i went out to teach me how to dri...     35      62    27
416  "                       Laughter   @CAPS1 is l...     37      76    39
212  " After a long day at the @ORGANIZATION1 mom s...     36      76    40
331  " My newest botfriend and i have been dateing ...     25      36    11
295  "  It was a normal bright and warm @DATE1 day,...     45      76    31
28   "Angelina @CAPS1 @CAPS2 a year ago, some time ...     40      88    48
259  " embarrassing laughterHave you ever thought s...     32      52    20
359  " Day after day, people laugh. For many differ...     38      52    14
145  "When i meet new people its like alright cause...     31      36     5
424  " Have you ever laughed so hard that you cry? ...     42      88    46
2    " My best friend, @PERSON1 and I have been clo...     40      88    48
364  "Fishing trip gone wrong @CAPS1 me introduce y...     42      52    10
343  " Side by side with my best friend @PERSON1 we...     35      52    17
186  "        Falling in love, @CAPS3 @CAPS1 The fa...     32      36     4
249  " There have been many times in my life in whi...     37      88    51
1    " Some people like making people laugh, I love...     40      76    36
246  "Don't speak, laugh. I love @CAPS11 little bro...     46      52     6
139  " I am so good at making people laugh, @CAPS8 ...     34      36     2
284  " People always say that the worst parts of li...     40      88    48
144  " I never understood the meaning laughter is t...     32      60    28
164  "                     Laughter is a key to any...     36      88    52
204  " Laughter is a huge part oh building friendsh...     35      60    25
346  "Water @CAPS1 of @CAPS2 @CAPS3 we think that l...     40      88    48
72   "The @CAPS1 We @CAPS2 in @CAPS3  Laughter is a...     45      76    31
130  "   Laughter ""Laughter is the shortest distan...     28      52    24
138  "                                             ...     37      88    51
344  " One day is was almost @CAPS1 and my sister, ...     34      44    10
57   " One day, a day before the party for my broth...     30      37     7
146  "    ""Laughter is the best medicine."" The ph...     43      96    53
418  "   @LOCATION3 has always been my place of cho...     50      96    46
400  " Laughter forms a bond between two people; a ...     50     100    50
34   " Laughter is a daily part of my life. I'm alw...     40      76    36
386  " It was @DATE1. The day was beautiful and ful...     32      60    28
132  " The thought of seeing him and hearing his la...     43      76    33
431  " Everyone knows how important a laugh can be....     33      88    55
192  " So many people sing songs and write stories ...     40      76    36
209  "How Laughter @CAPS1 Laughter can be a huge he...     40      76    36
170  " @CAPS6 only happened a few weeks ago on a da...     44      76    32
387  "Have you ever seen the phrase @CAPS1,@CAPS2,L...     31      62    31
276  "                                             ...     40      52    12
353  " I have always tried to be a happy person, an...     40      88    48
264  A time when laughter was one element or part w...     30      52    22
197  "     Laughter @CAPS1 is one the most importan...     32      76    44
112  "  I believe that laughter is a healthy way to...     31      52    21
80   " As warm @DATE1 days turned into chilly winte...     40      88    48
71   " ""Laughter is the shortest distance between ...     40      88    48
61   "Social @CAPS1 @CAPS2 people think of laughter...     46      88    42
206  "                                      Misunde...     40      76    36
