2025-06-21 05:41:41,601 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 05:41:41,601 - result - CRITICAL - Mode: Solo
2025-06-21 05:41:41,601 - result - CRITICAL - Datapoints: 500

2025-06-21 05:41:41,645 - result - CRITICAL - ESSAY SET 1:

2025-06-21 05:41:42,539 - result - CRITICAL - 
                                                  essay  score  y_pred  diff
                                                  essay  score  y_pred  diff
959   "When attempting to allow dirigibles to dock o...      3       4     1
40    "In attempting to allow dirigibles to dock on ...      3       3     0
1055  "Some of the obstacles facing the builders was...      2       2     0
1008  "They get good idea to make that building, but...      0       0     0
383   "Most of the obsticles the builders of the Emp...      2       2     0
248   "The obstacles the builders of the @ORGANIZATI...      4       3    -1
234   "In the excerp ""The Mooring Mast"", by @ORGAN...      3       2    -1
572   "The builders of the Empire State building fac...      3       3     0
585   "One problem that the builders has was that th...      3       3     0
972   "In ""The Mooring Mast"" by Marcia Amidon @CAP...      2       2     0
796   The builders faced many obstacles in trying to...      2       3     1
1074  "Based on the excerpt ""The Mooring mast"" by ...      1       2     1
36    "The builders of the Empire State Building's m...      3       3     0
634   "Based on the excerpt, the obstacles the build...      4       3    -1
787   "Besides The facts That docking dirigibles on ...      3       3     0
397   "During the Building of the Mast, the builders...      3       3     0
410   "In the excerpt ""THE MOORING MAST"" by Marcia...      3       3     0
103   "On @DATE1, The Empire State Building was anno...      3       2    -1
377   "There were many obstacles that the builders o...      4       3    -1
267   "In the excerpt ""The Mooring Mast"" by Marcia...      2       2     0
1007  "The builders faced multiple obsticles in atte...      3       3     0
304   "The builders of the Empire State Building fac...      3       3     0
673   "The architects of the Empire State Building f...      4       3    -1
912   "When building the Empire State Building, the ...      3       3     0
854   "In The Mooring Mast by Marcia Amidon Lüsted, ...      2       2     0
1073  "The weight was an obstacle they faced. ""A th...      4       3    -1
424   "In the excerpt ""The Mooring Mast"" by Marcia...      1       2     1
681   "There were many obstacles the builders of the...      3       3     0
632   "The Empire State Building was built with grea...      2       3     1
1071  "The builders of the Empire State building fac...      4       3    -1
518   "In the excerpt ""The Mooring Mast"" written b...      4       3    -1
172   "In @DATE1, the Empire State Building was cons...      3       3     0
444   "The dirigibles were not able to dock on the m...      2       3     1
536   "When building the empire state Building, the ...      3       3     0
1012  "There were many obstacles the builders of the...      2       2     0
731   "The builders of the Empire State Building fac...      3       3     0
143   "During the attemp in building a docking stati...      4       3    -1
1017  "The dream of the aviation pioneers of docking...      3       3     0
37    "In order for the Empire State Building to doc...      4       3    -1
387   "In the excerpt ""The Mooring Mast"" by Marcia...      3       3     0
336   "The Mooring Mast by @ORGANIZATION1, the build...      3       3     0
935   "Obstacles the builders haded to face with the...      1       2     1
77    The obstacles the builders of the Empire State...      3       3     0
834   "When building the Empire State Building, the ...      3       3     0
954   "The builders of the Empire State Building fac...      3       3     0
841   "Although the builders tried hard to make thei...      3       4     1
611   "In the excerpt ""The Mooring Mast"" by Marcia...      4       3    -1
848   "The Mooring Mast by @ORGANIZATION2 outlines t...      4       4     0
42    "The task of trying to allow dirigibles to doc...      3       3     0
89    "The plan to allow dirigibles to dock on the E...      4       3    -1
465   "The builders of the Empire State building fac...      3       3     0
648   "There were many obstacles that the builders f...      3       3     0
452   "Some of the obstacles the builders of the Emp...      2       3     1
159   "In the excerpt 'The Mooring Mast' by @ORGANIZ...      2       2     0
579   "From the excerpt ""The Mooring Mast"" by @ORG...      3       3     0
391   "Although high expectations were concieved for...      4       3    -1
638   "There are many obstacles the builders of the ...      3       3     0
907   "In the excerp ""The Mooring Mast"" by @ORGANI...      3       3     0
670   "Dirigibles had a top speed of Eighty milles p...      2       1    -1
314   "As the builder's dream for the Empire State b...      2       3     1
38    "I've been to the Empire state building before...      3       3     0
743   "The Empire state building faced several major...      2       3     1
749   "There were obstacles the builders of the Empi...      3       3     0
736   "Based on the excerpt ""The Mooring Mast"", by...      4       3    -1
108   "The empire State building builders faced a co...      1       0    -1
612   "Based on the excerpt given, the idea for allo...      3       3     0
320   "In the passage The Mooring Mast by Marcia Ami...      3       3     0
870   "When designing the mooring mast on top of the...      3       3     0
902   "In the excerpt ""The Mooring Mast,"" by Marci...      2       3     1
1049  "The Empire State Building was to be the talle...      3       3     0
209   "The builders of the empire state building cou...      2       2     0
302   "There are many obstacles the builders of the ...      1       2     1
63    "The obsticles The empire state building were ...      1       2     1
289   "Some of the obstacles the builders of the Emp...      3       3     0
117   "Builders trying to allow dirigibles to dock o...      3       2    -1
187   "In building the empire state building, the bu...      3       3     0
15    The greatest abstacle to the successful use of...      1       2     1
257   "When constructing the mooring mast on top of ...      3       2    -1
989   "The builders had many obstacles while buildin...      0       1     1
100   "The builders of the Empire State Building obs...      2       3     1
869   "The obstacles the builders of the Empire Stat...      3       2    -1
837   "When constructing a mooring mast, @CAPS1 ran ...      4       3    -1
